Post Content,Themes,Thought Leadership?
"Join Molly K. McCarthy on this festive episode of Smart Care Team Spotlight for a unique crossover event with H. Stephen Lieber's podcast, Smart From The Start. In this holiday special, we're thrilled to bring you a captivating episode featuring Steve's esteemed guest, Roberta Schwartz, Chief Innovation Officer at Houston Methodist Hospital.

Dr. Schwartz explains how Houston Methodist Hospital adopts a unique approach by collaborating with external innovators and startups, rather than recruiting from unrelated industries, offering operational expertise to navigate the healthcare landscape. 

Tune in to this episode on your preferred streaming platform or virtualnursing.com, and join the conversation to learn how innovation and smart hospitals are reshaping healthcare!

Spotify: https://lnkd.in/gTZGKW_U
Apple: https://lnkd.in/gnnqPqvs
Google: https://lnkd.in/gFXez_-q
iHeart: https://lnkd.in/gn52ium7
Amazon: https://lnkd.in/gkDary_m

#TheSmartCareTeamSpotlight #SmartCareTeam #compassionatecare #healthcare #innovation #healthtech #digitalhealth #aihealthcare #healthcaretechnology #artificialintelligence #nursing #nursingleadership",Innovation,
Excited to announce my attendance and three speaking sessions at ViVE in L.A.! This healthcare event will provide ample opportunities for networking and collaboration. Get ready to witness the latest innovations in the industry! #ViVE #healthcare #innovation #networking #collaboration,Innovation,
"eCommerce & Omni-Channel: What is digital transformation? ðŸŽEver think digital transformation is all about the shiny new tech stack additions and fancy algorithms? In reality, itâ€™s not - it is part tech enablement, part new skills development, part culture transformation, etc. So next time you want to digitally transform, step back and ask yourself to answer to think through the 5 tried and true questions regarding strategy.1. Ambition?2. Where to play?3. How to win?4. Capabilities?5. Management systems? Great visual by Jeff Winter.hashtag#ecommerce hashtag#digital hashtag#omnichannel hashtag#strategy hashtag#cmo hashtag#cdo hashtag#ceo hashtag#cro hashtag#leadership hashtag#retailecommerceclub hashtag#cpg hashtag#privateequity hashtag#playtowin hashtag#thecpgview","AI/Machine Learning,Innovation",
"A provocative study from Google where LLMs passed a Turing Test, of a sort, for doctors.149 actors playing patients texted live with one of 20 primary care doctors or else Google's new medical LLM, AMIE. Specialist human doctors & the ""patients"" rated the quality of care. AMIE beat the primary care doctors on 28 out of 32 characteristics, and tied on the other four, as rated by human doctors. From the perspective of the ""patients,"" the AI won on 24 of 26 scales. https://lnkd.in/ek2j45cW","AI/Machine Learning,Innovation",
"""Robert Miggins, along with fellow co-founder N. Jason Pittman, is working to transform the Alamo City into Solar City, scoring solar projects with the Texas Organ Sharing Alliance, two Barrios family restaurants and two large multinational corporations.""https://lnkd.in/g-mgGDVe",Innovation,
"I’m honored to join CEO Vimal Kapur and other Honeywell leaders at the World Economic Forum in Davos! Lots of great discussions around emerging technologies, like Generative AI. As Honeywell positions itself to take full advantage of the power of Gen AI, I’m excited to hear other leaders’ insights on how they’re using this technology to drive innovation and growth. Take a look at some of my thoughts. #WEF #GenAI #futureshapers","Innovation,AI/Machine Learning",checked
"Jaime Dircksen, our Vice President of Community Health & Well-Being, shares thoughts on how we measure our benefit in communities and an innovative new approach at Trinity Health, in this article published in Health Progress. learn more here: https://bit.ly/421dd08",Innovation,
"In a new collaborative project, Dr. Rabinowitz and colleagues use mobile technology to track real-time experiences, thoughts, and emotions after traumatic brain injury. The results can help enhance educational approaches, refine screening methods, and inform targeted treatments.Read more on our blog: https://lnkd.in/eWFt3BQ2","Product Development,Innovation",
"Itâ€™s a privilege to be in the Workshop with Epic, co-developing new technology to push the boundaries of what generative AI can do for clinicians within their workflow.Seth Howard, Senior VP of R&D at Epic describes it best, â€œ[Workshop] is a group of vendors that we are working with more closely to jointly develop new technology in areas like ambient voice and consumer satisfaction.â€Weâ€™re honored to be a part of this vibrant ecosystem, jointly paving the way toward a future where clinicians can focus on what matters mostâ€”their patients.Learn more about Epicâ€™s Workshop in Forbes: https://hubs.la/Q02h0_Mt0","AI/Machine Learning,Innovation,Customer centricity",checked
More breakthrough technologies - 5 things we didn’t put on our 2024 list of 10 Breakthrough Technologies | MIT Technology Review https://buff.ly/4afoeig,Innovation,checked
"1/22/24 ""Creating Remarkable Digital Banking Experiences with Natasha Drozdak""
Today we sit down with Natasha Drozdak, Director of Digital Strategy & Delivery for SouthState Bank. We discuss the importance of creating value through digital banking channels, the lasting effect of the pandemic, and how community banks can use digital banking to grow their business.

Listen here->https://lnkd.in/e6ykxRpf
Register for our Commercial Lending webinar here ->https://lnkd.in/dcPEZk89","Digital transformation,Innovation,Value Creation",checked
The cloud's constantly changing attack surface has made companies more vulnerable to breaches. See how you can fill in noise and visibility gaps with Sysdig.,"Product Development,Innovation",
Pringles launches a new â€˜designed for recyclingâ€™ paper-based tubeTracy Murphyhashtag#sustainablepackaging hashtag#packaging hashtag#packagingsolutions hashtag#packagingindustry hashtag#packagingdesign hashtag#packagingideas hashtag#packaginginnovations hashtag#packaginginnovation hashtag#ecofriendly hashtag#circulareconomy hashtag#recyclable hashtag#sustainability hashtag#recyclablepackaging hashtag#recycling hashtag#environmental hashtag#sustainable hashtag#development hashtag#flexiblepackaging hashtag#plasticpackaging hashtag#plastics hashtag#plasticpollution hashtag#plasticwaste hashtag#biodegradable hashtag#endplasticwaste hashtag#ecofriendly hashtag#plasticfree hashtag#plasticfreepackaging hashtag#singleuseplastic hashtag#plasticrecycling hashtag#wastemanagement hashtag#resourceefficiency hashtag#environment hashtag#recycledpackaging hashtag#recycledmaterials hashtag#compostablepackaging hashtag#compostablehashtag#co2 hashtag#co2reduction hashtag#co2emissions hashtag#co2neutral hashtag#co2footprint Stay up to date on Corrugation & Packaging Industry news follow our Hashtag hashtag#cpmirror https://lnkd.in/dBSF-5FK,"Customer centricity,Innovation,Product Development,Human-centered design",
