Current LinkedIn URL,First Name,Last Name,Company,Industry,Title
https://www.linkedin.com/in/chuck-robbins-9b47a195/,Chuck,bbins,Cisco Systems,Technology,Chief Executive Officer
https://www.linkedin.com/in/john-butler-b99a9a9/,John,tler,Kronos Incorporated,Technology,Chief Financial Officer
https://www.linkedin.com/in/andrewrstolfi/,Andrew,Stolfi,Oregon,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/julie-person-1aa61564/,Julie,erson,Neumora Therapeutics,Healthcare,Chief People Officer
https://www.linkedin.com/in/walter-b-davis-50758117/,Walter, Davis,Nevada Health Centers,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/david-m-solomon/,David,lomon,Goldman Sachs,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/stevenbeauchamp/,Steven,uchamp,Paylocity,Technology,Chief Executive Officer
https://www.linkedin.com/in/nanditabakhshi/,Nandita,Bakhshi,Bank Of The West,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/dan-pizzarello-md-26180111/,Dan,llo,Risalto,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/ken-liu-845b3027/,Ken,Liu,ND Paper,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/kevin-olsen-a0a681b/,Kevin,Olsen,"Dorman Products, Inc",Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/reidhoffman/,Reid,fman,Greylock,Financial Services,Partner
https://www.linkedin.com/in/mark-kovachick-85a39a9/,Mark,hick,KeyBanc Capital Markets Inc.,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/gareth-morrison-72165295/,Gareth,rrison,"Palisade Company, LLC",Technology,Chief Executive Officer
https://www.linkedin.com/in/jacqueline-williams-roll-b561592/,Jacqueline,liams-Roll,"General Mills, Inc.",Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/david-altmaier-1789232a/,David,maier,Florida,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/phileyler/,Phil,yler,Gentherm,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/robert-bean-a424849/,Robert,t Bean,Orvis,Retail,Chief Financial Officer
https://www.linkedin.com/in/ellenshultz/,Ellen,hultz,Rent the Runway,Retail,Chief People Officer
https://www.linkedin.com/in/peter-stavros-1b3a633,Pete,vros,KKR,Financial Services,Partner
https://www.linkedin.com/in/waltbettinger/,Walter,ger II,Charles Schwab,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/shannonsisler/,Shannon, Sister,"Crocs, Inc",Retail,Chief People Officer
https://www.linkedin.com/in/scott-m-332ab2/,Scott, Mell,TriMass Corp,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/tom-shanley-80b61935/,Tom,ley,Ann & Robert H. Lurie Childrens Hospital of Chicago,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/doug-wright-754297b/,Doug,ight,Honeywell,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/steve-miller-292aa/,Steve,iller,Warby Parker,Retail,Chief Financial Officer
https://www.linkedin.com/in/michelle-fournier-johnson-43b6755/,Michelle, Johnson,Denver Health Medical Center,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/chenamit/?originalSubdomain=il,Chen,Amit,Tipalti,Technology,Chief Executive Officer
https://www.linkedin.com/in/neesha-hathi-96a300/,Neesha, Hathi,Charles Schwab,Financial Services,Head of Wealth Management
https://www.linkedin.com/in/charles-f-lowrey-jr-4b34227/,Charles,s Lowry,Prudential,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/david-beach-0875a55/,David,Beach,Hospital Sisters Health System,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/scott-zuehlke-a96a93aa/,Scott,ehlke,Quanex Building Products Corporation,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/jimcannon1/,Jim,non,AM General LLC,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/jack-pearlstein-3254a01b5/,Jack,tein,Cision US Inc.,Technology,Chief Financial Officer
https://www.linkedin.com/in/ross-tennenbaum-Chief Financial Officer-34007ba2/,Ross,baum,"Avalara, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/tcomer24/?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAKepZEBaciH45LQjIeUM_kXbgSHLdaR_w4,Tommy,Comer,Commonweatlh Senior Living,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/howard-horn-029258/,Howard,d Horn,Vir Biotech,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/mattcomyn/?originalSubdomain=au,Matt,omyn,Commonwealth Bank,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/julie-a-schertell/,Julie,rtell,Neenah Paper,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/ray-farmer-57270763/,Raymond, Farmer,South Carolina,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/jennifer-sherman-ba40758/,Jennifer, Sherman,Federal Signal Corporation,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/coreythomas/,Corey,homas,Rapid7,Technology,Chief Executive Officer
https://www.linkedin.com/in/brian-herb-b605755/,Brian, Herb,CCC Intelligent Solutions Holdings Inc.,Technology,Chief Financial Officer
https://www.linkedin.com/in/rhonda-curry-823501/,Rhonda, Curry,Gateway Health,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/nanetteoddo/,Nanette,te Oddo,Truveris,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/maureen-longoria-740a0614/,Maureen,ongoria,Ariel Capital Management,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/adam-logal-2b85631/,Adam,ogal,Opko Health Inc,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/richlindahl/,Richard,Lindahl,Emergent Biosolutions,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/robin-wittenstein-1861bb3/,Robin,stein,Denver Health Medical Center,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/mattjmurphy/,Matt,rphy,Marvell Technology,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/janesh-m-b3b812/,Janesh,orjani,"Elasticsearch, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/jeffery-leonard-82b32525/,Jeffery,Leonard,"Alamo Group, Inc",Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/tim-coolican-98aa8227/,Tim,can,Milk Makeup,Retail,Chief Executive Officer
https://www.linkedin.com/in/ken-plunk-327912111/,Ken,unk,JJ Snacks,Retail,Chief Financial Officer
https://www.linkedin.com/in/bob-watts-7239025/,Bob,tts,Pomeroy IT Solutions Inc.,Technology,Chief Executive Officer
https://www.linkedin.com/in/brianwenzelsr/,Brian,enzel,Synchrony Financial,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/daniel-smith-b3905695/,Daniel, Smith,The Johns Hopkins Hospital,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/michael-praeger-1a36b313/,Michael,Praeger,AvidXchange,Technology,Chief Executive Officer
https://www.linkedin.com/in/tucker-s-60658619/,Tucker, Stein,Healthcomp,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/abbyjohnson/,Abigail,Johnson,Fidelity Investments,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/scott-merkle-93114929/,Scott,erkle,Chart Industries,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/brianbeckerrsm/,Brian,ecker,RSM,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/paullyandres/,Paul,dres,"Procore Technologies, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/kathleen-birrane-86514a9/,Kathleen, Birrane,Maryland,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/mark-murphy-595154b0/,Mark,rphy,Micron Technology,Technology,Chief Financial Officer
https://www.linkedin.com/in/thomas-amato-6b2b6333/,Thomas, Amato,TriMass Corp,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/jason-meggs-69592726/,Jason,Meggs,Syneos,Professional Services,Chief Financial Officer
https://www.linkedin.com/in/charlie-wagner-90ba26/,Charlie, Wagner,Vertex Pharmaceuticals,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/andrew-bonfield-b7752b13/,Andrew,nfield,Caterpillar,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/bryanthrockmorton/,Bryan,orton,Protiviti,Professional Services,Managing Director
https://www.linkedin.com/in/bob-fieck-4805471b/?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAQsYeABVYzWEcRGxdmDQt4JgRaXDQxMV0s,Bob,eck,ND Paper,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/satyanadella/,Satya,della,Microsoft,Technology,Chief Executive Officer
https://www.linkedin.com/in/terri-newsom-19b7671a5/,Terri,ewsom,Boston Medical Center,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/greg-lewis-2a283/,Greg,ewis,Honeywell,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/lizcoddington/,Liz,ton,Peloton Interactive,Technology,Chief Financial Officer
https://www.linkedin.com/in/williamready/,William,m Ready,Pinterest,Technology,Chief Executive Officer
https://www.linkedin.com/in/wa-el-hashad-28370a11/,Wa'el,ashad,Avanir Pharmaceuticals,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/sasan-goodarzi/,Sasan,darzi,Intuit,Technology,Chief Executive Officer
https://www.linkedin.com/in/jason-white-2714561b/,Jason,White,Silver Lake,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/geoff-martha,Geoff,artha,Medtronic,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/samuel-monti-159aa03/,Samuel, Monti,Epicor Software Corporation,Technology,Chief Financial Officer
https://www.linkedin.com/in/matt-argano-ph-d-3011bb5/,Matt,gano,Lumber Liquidators,Retail,Chief Human Resources Officer
https://www.linkedin.com/in/andrew-wamser-6602305/,Andrew,Wamser,Schweitzer-Manduit International,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/simonereynolds/,Simone,ynolds,Cavco Industries,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/james-j-kavanaugh-780629b2/,James,naugh,IBM,Technology,Chief Financial Officer
https://www.linkedin.com/in/jenny-smith-77a4308/,Jenny,Smith,CareFirst,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/jeffrey-stutz-54ba975/,Jeffrey,y Stutz,Miller Knoll,Retail,Chief Financial Officer
https://www.linkedin.com/in/david-m-cordani/,David,rdani,Cigna Corporation,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/tmihaljevic/,Tomislav,haljevic,Cleveland Clinic,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/jamespgorman/,James,orman,Morgan Stanley,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/ajay-sabherwal/,Ajay,rwal,Financial Dynamics International,Professional Services,Chief Financial Officer
https://www.linkedin.com/in/rob-davis-merck/,Rob,vis,Merck,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/michael-leach-240bb714/,Michael,l Leach,Allied Motion Technologies,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/christopher-anzalone-10435b30/,Christopher,er Anzalone,Arrowhead Pharmaceuticals,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/larry-deiter-9699b010b/,Larry,eiter,South Dakota,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/aida-sukys-14360610/,Aida,ukys,"Justworks, Inc.",Technology,Chief Financial Officer
https://www.linkedin.com/in/jillian-evanko-9373086/,Jillian, Evanko,Chart Industries,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/robert-helm-52b6a97/,Robert,t Helm,The Children's Place,Retail,Chief Executive Officer
https://www.linkedin.com/in/crisgaut/,Chris, Gaut,Forum Energy Technologies,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/thompson-p-gnanam-b2845814/,Thompson,. Gnanam,3i Infotech Financial Software Inc.,Technology,Chief Executive Officer
https://www.linkedin.com/in/matt-richburg-7712aa4/,Matt,burg,Ampersand leadership Group,Professional Services,Founder and Managing Partner
https://www.linkedin.com/in/mikeseckler/,Michael,Seckler,"Justworks, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/greg-johnson-7724662/,Greg,nson,McAfee,Technology,Chief Executive Officer
https://www.linkedin.com/in/kulkarniashutosh/,Ashutosh,Kulkarni,"Elasticsearch, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/matt-ferguson-04086958/,Matt,uson,"CareerBuilder, LLC",Technology,Chief Executive Officer
https://www.linkedin.com/in/neildhar/,Neil,Dhar,PwC,Professional Services,Vice-Chair
https://www.linkedin.com/in/patgelsinger/,Pat,ger,Intel,Technology,Chief Executive Officer
https://www.linkedin.com/in/evelyn-orr-76902712/,Evelyn,yn Orr,Korn Ferry,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/sanjay-mirchandani/,Sanjay,andani,"CommVault Systems, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/robertemoritz/,Robert,Moritz,PwC,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/markbarrenechea/,Mark,chea,Novell,Technology,Chief Executive Officer
https://www.linkedin.com/in/peter-griffith-9b9381a2/,Peter,ffith,AMGEN,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/vicki-schmidt-50b11810/,Vicki,hmidt,Kansas,Government,Insurance Commisioner
https://www.linkedin.com/in/ryan-gellert-2a36086/,Ryan,lert,Patagonia,Retail,Chief Executive Officer
https://www.linkedin.com/in/dan-priest-2663707/,Dan,est,PWC,Professional Services,Cloud and Digital Leader
https://www.linkedin.com/in/buschroland/,Roland, Busch,Siemens,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/andi-owen-1437404/,Andi,Owen,Miller Knoll,Retail,Chief Executive Officer
https://www.linkedin.com/in/christina-leijonhufvud-a657793,Christina,jonhufvud,BlueMark,Technology,Chief Executive Officer
https://www.linkedin.com/in/jaytimmons/,Jay,ons,National Association of Manufacturers,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/craig-seitz-3b29842/,Craig,Seitz,Crown Equipment,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/tom-sweet-1690929/,Tom,eet,Dell Technologies,Technology,Chief Financial Officer
https://www.linkedin.com/in/joe-belanoff-b240618/,Joseph,lanoff,Corcept Therapeutics,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/susan-k-neely/,Susan,Neely,American Council of Life Insurers,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/carol-surface/,Carol,rface,Medtronic,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/henriquedubugras/,Henrique,Dubugras,Brex,Technology,Chief Executive Officer
https://www.linkedin.com/in/bill-cameron-085a4b33/,William,Cameron,American Fidelity Assurance Company,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/jeff-miller-7036a09/,Jeff,ller,The Contrainer Store Group,Retail,Chief Financial Officer
https://www.linkedin.com/in/matthew-cunningham-3a3a379/,Matthew,ningham,Oliver Wyman,Professional Services,Chief Financial Officer
https://www.linkedin.com/in/dennis-dahlen-a18998b4/,Dennis,Dahlen,Mayo Clinic,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/charley-goheen-41673a13/,Charles, Goheen,Harvard Pilgrim Health Care,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/allan-mcvey-a26b76178/,Allan,McVey,West Virginia,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/scott-raynes-799bb91a6/,Scott,aynes,Southeast Georgia Health System,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/eglyman/,Eric,yman,Ramp,Technology,Chief Executive Officer
https://www.linkedin.com/in/manny-maceda/,Manny,aceda,Bain & Company,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/katiaververis/,Katie,champ,Birchbox,Retail,Chief Executive Officer
https://www.linkedin.com/in/fred-voccola-a799849/,Fred,cola,Datto Holding Corp.,Technology,Chief Executive Officer
https://www.linkedin.com/in/peter-zuleba-45942918/,Peter,uleba,Glenmede,Financial Services,Director of Investments
https://www.linkedin.com/in/davearicks/,David,Ricks,Eli Lilly and Company,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/jasongorevic/,Jason,revic,Teladoc,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/williamstoby/,Toby,iams,Paylocity,Technology,Chief Executive Officer
https://www.linkedin.com/in/john-sauerland-5a1aa7b/,John,land,Progressive Corporation,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/karin-thul/,Karin, Thul,Ampersand leadership Group,Professional Services,Principal
https://www.linkedin.com/in/gerryvinci/,Gerry,Vinci,Chart Industries,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/roberto-garcia-rodriguez-816ba146/?originalSubdomain=pr,Roberto,driguez,Triple-S Management,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/richard-s-price-79581985/,Richard,d Price,Mesirow,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/michelle-bean-phr-b2208174/,Melissa,sa Bean,Mesirow,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/andrew-young-bb512a2/,Andrew, Young,CapitalOne,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/sandramclarke/,Sandra,Clarke,Blue Shield of California,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/janice-e-nevin-md-mph-4622847/,Janice, Nevin,Christiana Care Health System,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/kirstenspears/,Kirsten, Spears,Broadcom,Technology,Chief Financial Officer
https://www.linkedin.com/in/tim-huval-781a0745/,Tim,val,Humana Inc.,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/marisifo/,Mari,Sifo,Schweitzer-Manduit International,Manufacturing,Chief Human Resources Officer
https://www.linkedin.com/in/pegusc/,Cheryl,Cheryl,Walmart Health,Healthcare,Head of Health&Wellness
https://www.linkedin.com/in/joshuasilverman/,Joshua,verman,Etsy,Technology,Chief Executive Officer
https://www.linkedin.com/in/john-brumsted-22127b73/,John,sted,University of Vermont Medical Center,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/dittycheria/,Dev,ria,"MongoDB, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/rachelhalfaker,Rachel,lfaker,Milken Institute,Philanthropy,Associate Director
https://www.linkedin.com/in/emmawalmsleygsk/?originalSubdomain=uk,Emma,sley,GSK,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/anthony-folger-1529813/,Anthony, Folger,Progress Software Corporation,Technology,Chief Financial Officer
https://www.linkedin.com/in/katrina-o-connell-a28b9196/,Katrina,Connell,"Gap, Inc",Retail,Chief Financial Officer
https://www.linkedin.com/in/mike-sicard-6ba771158/,Mike,card,USI,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/richard-wehrle-6a34471a/,Richard, Wehrle,"Alamo Group, Inc",Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/matthew-larson-876b19100/,Matthew, Larson,"Jefferies & Company, Inc.",Financial Services,Chief Financial Officer
https://www.linkedin.com/in/amy-weaver-b800762/,Amy,ver,Salesforce,Technology,Chief Financial Officer
https://www.linkedin.com/in/andrew-dickinson-0547a190/,Andrew,kinson,Gilead Sciences,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/arkadiydobkin/,Arkadiy, Dobkin,EPAM Systems,Technology,Chief Executive Officer
https://www.linkedin.com/in/george-scangos-39713b12/,George,cangos,Vir Biotech,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/saurabh-tripathi-7383796/,Saurabh,ripathi,Highmark Health,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/frank-gibeau-46151119/,Frank,ibeau,Zynga,Technology,Chief Executive Officer
https://www.linkedin.com/in/brian-c-evanko-463b5ab/,Brian,vanko,Cigna,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/terri-wiethorn-895128a/,Terri,thorn,Fruit of the Loom,Retail,Chief Human Resources Officer
https://www.linkedin.com/in/karenslynch/,Karen,Lynch,Aetna,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/chip-baird-231273/,Chip,aird,Bluebird Bio,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/kathryn-kaminsky-b981b721/,Kathryn,aminsky,PwC,Professional Services,Vice-Chair
https://www.linkedin.com/in/leah-stark-5954664/,Leah,tark,"Anthem, Inc.",Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/michelle-bruhn-48787920/,Michelle,le Bruhn,Sanford Medical Center Fargo,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/paulgricci/,Paul,icci,CohnReznick,Financial Services,Technology Group Leader
https://www.linkedin.com/in/christi-shaw-ab83961b/,Christie,tie Shaw,Kite Pharma,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/katie-boehm-rooney-b966454/,Katie,ooney,"Alight Solutions, LLC",Technology,Chief Financial Officer
https://www.linkedin.com/in/rhonda-spencer-67138993/,Rhonda,pencer,Barry-Wehmiller,Manufacturing,Chief People Officer
https://www.linkedin.com/in/scott-ellner-do-mph-mhcm-facs-76084459/,Scott,llner,Billings Clinic Hospital,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/nabilslahmed/,Nabil,Ahmed,Oxfam America,Philanthropy,"Director, Economic Justice"
https://www.linkedin.com/in/robbie-cannon-189b25a7/,Robbie,Cannon,Horizons Investors Corporation,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/paul-desantis-2055142/,Paul,ntis,OMNOVA Solutions,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/marioharik/,Mario,Harik,New Breed Logistics,Professional Services,Chief Executive Officer
https://www.linkedin.com/in/craig-cogut-ab51a6128/,Craig,Cogut,Pegasus Capital Advisors,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/roberta-solorio-ba71764/?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAC8ci8Blz4pmgKye1D4zN-1WYlGoCmWexQ,Roberta,SoloRio,Midland Memorial Hospital,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/satish-dhanasekaran-6aa8529/,Satish,ekaran,Keysight Technologies,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/julie-cooke-48b1352/,Julie,Cooke,Neurocrine Biosciences,Healthcare,Chief Human Resources Officer
https://www.linkedin.com/in/mcfarlanescott/,Scott,rlane,"Avalara, Inc.",Technology,Chief Executive Officer
https://www.linkedin.com/in/tom-nolan-45718335/,Tom,lan,Kendra Scott,Retail,Chief Executive Officer
https://www.linkedin.com/in/steve-gardner-807bb612/,Steven,ardner,"Pacific Premier Bancorp, Inc.",Financial Services,Chief Executive Officer
https://www.linkedin.com/in/vimalkapur/,Vimal,Kapur,Honeywell,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/netysha-santos-9348182/,Netysha, Santos,"Adore Me, Inc.",Retail,Chief People Officer
https://www.linkedin.com/in/kate-walsh-ceo/,Kate,alsh,Boston Medical Center,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/sanjay-mehrotra/,Sanjay,hrotra,Micron Technology,Technology,Chief Executive Officer
https://www.linkedin.com/in/carl-christenson-2a78557/,Carl,nson,Altra Industrial Motion Corp,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/phillip-frost-3162a123/,Phillip,p Frost,Opko Health Inc,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/georgekuriannetapp/,George,Kurian,NetApp,Technology,Chief Executive Officer
https://www.linkedin.com/in/davidlholmberg/,David,mberg,Highmark Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/steve-nguyen-cfa-ab909433/,Steve,guyen,Milk Makeup,Retail,Chief Financial Officer
https://www.linkedin.com/in/robmcmurray/,Rob,ray,Christiana Care Health System,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/kofi-bruce-1a39421/,Kofi,ruce,"General Mills, Inc.",Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/gregdcarmichael/,Greg,hael,Fifth Third Bancorp,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/michael-facendola-a791111a/,Michael,cendola,Truveris,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/brandysislow1/,Brandy,Sislow,Kendra Scott,Retail,Chief Human Resources Officer
https://www.linkedin.com/in/petegodbole/,Pete,bole,Smartsheet,Technology,Chief Financial Officer
https://www.linkedin.com/in/brad-barber-12022154/,Brad,rber,H&E Equipment Services,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/andre-schulten-57b38614/,Andre,ulten,Procter & Gamble,Retail,Chief Financial Officer
https://www.linkedin.com/in/ozdemir/,Cenk,emir,PWC,Professional Services,Cloud and Digital Leader
https://www.linkedin.com/in/tara-poseley-27879913/,Tara,eley,Paula's Choice Skincare,Retail,Chief Executive Officer
https://www.linkedin.com/in/gabriel-perlis-8418385/?originalSubdomain=au,Gabriel, Perlis,Intergraph Corporation,Technology,Chief Executive Officer
https://www.linkedin.com/in/chris-mapes-829437102/,Chris,Mapes,Lincoln Electric Holdings,Manufacturing,Chief Executive Officer
https://www.linkedin.com/in/matt-cagwin-b7a1434/,Matt,gwin,First Data,Financial Services,Chief Financial Officer
https://www.linkedin.com/in/mikecorbat/,Michael, Corbat,Citibank,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/evan-price-4211868/,Evan,rice,Pet Food Express,Retail,Chief Financial Officer
https://www.linkedin.com/in/joylinton/,Joy,ton,CSL Limited,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/katejohnsonchangeleader/,Kate,nson,Lumen Technologies,Technology,Chief Executive Officer
https://www.linkedin.com/in/rob-michael/,Rob,ael,ABBVIE,Healthcare,Chief Financial Officer
https://www.linkedin.com/in/shannonmcdaniel/,Shannon,cDaniel,Panduit,Manufacturing,Chief Financial Officer
https://www.linkedin.com/in/peter-marino-2988b6134/,Peter,arino,Neighborhood Health Plan of Rhode Island,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/dan-fachner-5671146b/,Dan,ner,JJ Snacks,Retail,Chief Executive Officer
https://www.linkedin.com/in/corychaplin/,Cory,plin,West Monroe,Professional Services,Partner
https://www.linkedin.com/in/john-king-870bb011/,John,King,Georgia,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/nirajshah10/?miniProfileUrn=urn%3Ali%3Afs_miniProfile%3AACoAAAAAxzcBMHMCXmyjPOp81JgHtg0_RARj_ks,Niraj, Shah,Wayfair,Retail,Chief Executive Officer
https://www.linkedin.com/in/rosanna-trasatti/,Rosanna,rasatti,YSC Consulting,Professional Services,Managing Director
https://www.linkedin.com/in/john-zettel-a4304a1b/,John,ttel,"AVI-SPL, Inc.",Professional Services,Chief Executive Officer
https://www.linkedin.com/in/martyn-curragh-48b9126/,Martyn,urragh,PwC,Professional Services,Chief Financial Officer
https://www.linkedin.com/in/jenniferjacobscolapietro/,Jennifer,lapietro,PWC,Professional Services,Cloud and Digital Leader
https://www.linkedin.com/in/anita-fox-6b30523b/,Anita,. Fox,Michigan,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/martin-small-69438213/,Martin, Small,BlackRock,Financial Services,Head of Wealth Management
https://www.linkedin.com/in/marc-casper-3662361b0/,Marc,sper,Thermo Fisher Scientific,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/karen-hanlon/,Karen,anlon,Gateway Health,Healthcare,Chief Executive Officer
https://www.linkedin.com/in/michael-pieciak-299b96130/,Michael,Pieciak,Vermont,Government,Insurance Commisioner / Director of Insurance
https://www.linkedin.com/in/jdavidrisher/,David,isher,Lyft,Technology,Chief Executive Officer
https://www.linkedin.com/in/rachleff/,Andy,leff,Wealthfront,Financial Services,Chief Executive Officer
https://www.linkedin.com/in/john-steitz-3b95b6175/,John,eitz,Tredegar Corporation,Manufacturing,Chief Executive Officer
